duration,spectral_centroid_mean,spectral_rolloff_mean,tempo,mfcc1,mfcc2,mfcc3,loudness_mean,key,mode,time_signature,chroma_mean,genre,filename
30.013333333333332,1155.869256708864,2169.63258818518,[95.703125],-233.96312,136.14453,3.306636,0.113379315,5,1,4,"[0.5904968976974487, 0.4730369448661804, 0.3803376853466034, 0.403536319732666, 0.35443252325057983, 0.6864635944366455, 0.5079603791236877, 0.3580241799354553, 0.33432790637016296, 0.3668343722820282, 0.46640682220458984, 0.3657594621181488]",blues,blues.00022.au
30.013333333333332,1210.1413910383174,2521.9827390878772,[184.5703125],-227.2558,137.76518,-14.502317,0.1019351,9,1,4,"[0.3622584939002991, 0.37663733959198, 0.2984064817428589, 0.33937308192253113, 0.5381826162338257, 0.22696350514888763, 0.2491878718137741, 0.23975858092308044, 0.39150679111480713, 0.8095025420188904, 0.3856276869773865, 0.4579184055328369]",blues,blues.00023.au
30.013333333333332,1120.1665687071636,2324.212009226363,[103.359375],-274.37683,130.40738,-6.357467,0.08692267,10,1,4,"[0.35327908396720886, 0.36719220876693726, 0.33779969811439514, 0.29602479934692383, 0.30764040350914, 0.26854512095451355, 0.1864268034696579, 0.1696840077638626, 0.22034843266010284, 0.4613840878009796, 0.7425928711891174, 0.6255056858062744]",blues,blues.00024.au
30.013333333333332,1109.3207630441668,2243.3167778422276,[92.28515625],-249.31532,131.00032,0.67787004,0.0891659,10,1,4,"[0.3431682884693146, 0.36358246207237244, 0.4173543453216553, 0.31258201599121094, 0.3804962933063507, 0.4046139121055603, 0.26398715376853943, 0.25899097323417664, 0.28100264072418213, 0.386395663022995, 0.9168680310249329, 0.5450076460838318]",blues,blues.00025.au
30.013333333333332,1198.8570176825062,2478.8330644576567,[83.35433468],-284.64056,108.80131,9.085319,0.07705383,11,1,3,"[0.3556828796863556, 0.31138721108436584, 0.30421435832977295, 0.26253700256347656, 0.29986244440078735, 0.3657366633415222, 0.24681724607944489, 0.22345393896102905, 0.2414676547050476, 0.33377522230148315, 0.6706646084785461, 0.7993674874305725]",blues,blues.00026.au
30.013333333333332,1392.0263572927074,2811.740048578886,[92.28515625],-228.20984,130.32317,-23.311424,0.09575479,11,1,4,"[0.40000322461128235, 0.3057689666748047, 0.35142332315444946, 0.2420501857995987, 0.4637772738933563, 0.303996741771698, 0.25719836354255676, 0.1671164631843567, 0.20056161284446716, 0.20749370753765106, 0.30271437764167786, 0.8007583022117615]",blues,blues.00027.au
30.013333333333332,1115.5894796268246,2290.6881593496228,[103.359375],-248.98882,139.05774,-16.27087,0.099547915,10,1,4,"[0.35501283407211304, 0.32377445697784424, 0.3603406846523285, 0.29194405674934387, 0.34707894921302795, 0.3596043288707733, 0.21469786763191223, 0.225912943482399, 0.2931126654148102, 0.49307289719581604, 0.7078114748001099, 0.5990995764732361]",blues,blues.00028.au
30.013333333333332,1648.8848322083286,3760.300128697796,[129.19921875],-233.72897,101.19028,17.647955,0.124684155,2,1,3,"[0.2957720458507538, 0.3575597405433655, 0.6667651534080505, 0.43988925218582153, 0.3077280819416046, 0.33605659008026123, 0.3064517378807068, 0.30946895480155945, 0.28865835070610046, 0.36047619581222534, 0.1717028170824051, 0.23574897646903992]",blues,blues.00029.au
30.013333333333332,1379.0236797531356,3015.6143507105567,[151.99908088],-206.93233,117.80414,23.241365,0.17000204,5,1,3,"[0.3365769386291504, 0.14141391217708588, 0.206233948469162, 0.28630420565605164, 0.31994038820266724, 0.6213017702102661, 0.3002565801143646, 0.5703328847885132, 0.28333738446235657, 0.17127788066864014, 0.27436691522598267, 0.1747155338525772]",blues,blues.00030.au
30.013333333333332,1330.6062681557469,2898.630603338892,[151.99908088],-221.87302,110.8554,18.636082,0.15147567,2,1,3,"[0.13756833970546722, 0.22900298237800598, 0.6305912733078003, 0.2944751977920532, 0.22289909422397614, 0.15948109328746796, 0.2659333050251007, 0.34788817167282104, 0.21877612173557281, 0.49310925602912903, 0.1573708951473236, 0.19711312651634216]",blues,blues.00031.au
30.013333333333332,1309.7746510229813,2765.2346582257833,[143.5546875],-288.7327,105.90115,18.776207,0.10122466,7,1,3,"[0.447661429643631, 0.096657894551754, 0.12618766725063324, 0.19540788233280182, 0.19899611175060272, 0.3191620409488678, 0.2350328117609024, 0.517967939376831, 0.1854255646467209, 0.23717020452022552, 0.2819065749645233, 0.15441153943538666]",blues,blues.00032.au
30.013333333333332,1430.602840242115,3246.1678418648494,[151.99908088],-238.96988,108.68232,34.158813,0.13316597,5,1,4,"[0.3839910924434662, 0.15986321866512299, 0.2040000557899475, 0.20183761417865753, 0.26758843660354614, 0.5383467674255371, 0.21358858048915863, 0.29273930191993713, 0.20929479598999023, 0.28964224457740784, 0.3132806718349457, 0.19213742017745972]",blues,blues.00033.au
30.013333333333332,1537.076161948368,3602.40662612384,[184.5703125],-217.18364,105.78522,15.602848,0.13590334,2,1,3,"[0.2921440005302429, 0.2889759838581085, 0.6787607669830322, 0.3874463140964508, 0.33202531933784485, 0.32823947072029114, 0.2814493775367737, 0.2964261472225189, 0.2734719514846802, 0.4301837980747223, 0.16687580943107605, 0.19578246772289276]",blues,blues.00034.au
30.013333333333332,1507.1579850499309,3405.5518484447507,[129.19921875],-171.79478,120.28173,15.331755,0.1732646,5,1,3,"[0.34287208318710327, 0.23410874605178833, 0.2963652014732361, 0.37108296155929565, 0.40761783719062805, 0.5742244124412537, 0.3971196115016937, 0.5496349334716797, 0.4569472372531891, 0.4245900511741638, 0.4859389662742615, 0.2831062972545624]",blues,blues.00035.au
30.013333333333332,1247.5800479447862,2621.496780289298,[151.99908088],-200.18538,116.348595,17.990738,0.19766894,5,1,3,"[0.3533517122268677, 0.14818981289863586, 0.19425973296165466, 0.25166600942611694, 0.2755437195301056, 0.6627973318099976, 0.18770724534988403, 0.18354198336601257, 0.23814034461975098, 0.27531173825263977, 0.3889085650444031, 0.197828471660614]",blues,blues.00036.au
30.013333333333332,1188.4732078138645,2339.8331573557134,[123.046875],-328.56018,102.70981,19.872597,0.06915838,5,1,3,"[0.35593825578689575, 0.13836480677127838, 0.16196610033512115, 0.29834631085395813, 0.4009755849838257, 0.7988604307174683, 0.2968997657299042, 0.41206878423690796, 0.3625800907611847, 0.20656472444534302, 0.21840570867061615, 0.1872176229953766]",blues,blues.00037.au
30.013333333333332,1514.1569585845884,3451.7991068191704,[86.1328125],-192.69032,111.157486,21.351843,0.1680172,10,1,4,"[0.1643516570329666, 0.14425042271614075, 0.152998149394989, 0.4887869954109192, 0.3000403642654419, 0.3639827370643616, 0.46649107336997986, 0.3895813524723053, 0.3943284749984741, 0.23194733262062073, 0.49834948778152466, 0.17658355832099915]",blues,blues.00038.au
30.013333333333332,1151.310495788512,2312.1797282845127,[117.45383523],-301.70804,111.53328,21.896053,0.08582264,5,1,4,"[0.37574392557144165, 0.16747049987316132, 0.18701787292957306, 0.19535739719867706, 0.25510963797569275, 0.502889096736908, 0.15902814269065857, 0.21002225577831268, 0.18202555179595947, 0.28940466046333313, 0.27921953797340393, 0.15828296542167664]",blues,blues.00039.au
30.013333333333332,2272.4696393575086,5108.157072487674,[172.265625],-110.285034,90.71587,-2.5352986,0.13481365,8,1,4,"[0.4926571846008301, 0.5903482437133789, 0.4826577603816986, 0.6406024694442749, 0.5511844158172607, 0.6251703500747681, 0.5684731602668762, 0.6872852444648743, 0.8461991548538208, 0.6197463870048523, 0.581512451171875, 0.48399028182029724]",blues,blues.00040.au
30.013333333333332,2390.421813618198,5403.593285509716,[129.19921875],-107.203255,88.49288,-4.1719,0.12910546,3,1,4,"[0.3945447504520416, 0.4047231376171112, 0.45180532336235046, 0.6958110928535461, 0.4063650369644165, 0.417409747838974, 0.4101860821247101, 0.5318530797958374, 0.5482141375541687, 0.48990747332572937, 0.6142438054084778, 0.3675403892993927]",blues,blues.00041.au
30.013333333333332,2301.5769168965485,5187.511838837732,[89.10290948],-159.5804,69.80602,-4.402107,0.110940404,6,1,3,"[0.31402596831321716, 0.398420512676239, 0.26787686347961426, 0.4058128893375397, 0.3846398890018463, 0.3851149082183838, 0.4755256474018097, 0.351150780916214, 0.3588584363460541, 0.35746896266937256, 0.391995906829834, 0.434672474861145]",blues,blues.00042.au
30.013333333333332,2155.845202161907,5011.532444079901,[129.19921875],-109.14071,100.619644,-8.666454,0.12730543,6,1,4,"[0.4234221279621124, 0.3916968107223511, 0.41165196895599365, 0.5651500225067139, 0.5598869919776917, 0.5237696170806885, 0.6375761032104492, 0.5059307217597961, 0.5936490297317505, 0.4759072959423065, 0.4521939754486084, 0.6200272440910339]",blues,blues.00043.au
30.013333333333332,2279.0311186490426,5198.686455463312,[135.99917763],-109.53125,86.9288,-8.606026,0.13620916,3,1,3,"[0.43059033155441284, 0.49484336376190186, 0.5252978205680847, 0.6915602684020996, 0.4268552362918854, 0.42067959904670715, 0.4361824691295624, 0.5310099124908447, 0.6475341320037842, 0.5529055595397949, 0.6075330972671509, 0.38853007555007935]",blues,blues.00044.au
30.013333333333332,1739.118783072362,4551.058301460992,[129.19921875],-163.24342,89.78384,12.974768,0.14828186,10,1,3,"[0.501177191734314, 0.457974910736084, 0.4130106568336487, 0.5768831372261047, 0.37141355872154236, 0.4879521429538727, 0.5697807669639587, 0.560678243637085, 0.6532482504844666, 0.5909497141838074, 0.7435166239738464, 0.5068896412849426]",blues,blues.00045.au
30.013333333333332,1913.013075046242,4777.714832420968,[123.046875],-182.60481,90.67421,14.12465,0.10254586,3,1,4,"[0.32996848225593567, 0.40552616119384766, 0.41995322704315186, 0.6621208190917969, 0.3968146741390228, 0.42241212725639343, 0.4613110423088074, 0.5022792816162109, 0.6244632601737976, 0.43926283717155457, 0.49607694149017334, 0.30574488639831543]",blues,blues.00046.au
30.013333333333332,2013.0124617688698,4848.792721777118,[151.99908088],-149.96422,93.663895,6.347333,0.11219959,1,1,4,"[0.2934170365333557, 0.5657258629798889, 0.25123438239097595, 0.3096041977405548, 0.3934532105922699, 0.2619941234588623, 0.4114918112754822, 0.301518052816391, 0.5537078976631165, 0.25670742988586426, 0.23951347172260284, 0.36757510900497437]",blues,blues.00047.au
30.013333333333332,2148.129104035022,4672.105545787413,[123.046875],-106.39663,102.66919,-20.160875,0.123896696,3,1,4,"[0.40291157364845276, 0.4361205995082855, 0.41144415736198425, 0.716576874256134, 0.4223809242248535, 0.4544260501861572, 0.45025166869163513, 0.46914350986480713, 0.5524635910987854, 0.4323968291282654, 0.6198700070381165, 0.35834237933158875]",blues,blues.00048.au
30.013333333333332,1318.6118508553823,3046.5652076384863,[123.046875],-255.96312,110.83974,21.46607,0.08853809,10,1,4,"[0.2945871651172638, 0.385635107755661, 0.26131466031074524, 0.44305184483528137, 0.21345514059066772, 0.3240673542022705, 0.2826533913612366, 0.24030740559101105, 0.3806419372558594, 0.29190942645072937, 0.5409032106399536, 0.2164391130208969]",blues,blues.00049.au
30.013333333333332,1945.2525228542231,4174.460398238109,[135.99917763],-83.02948,107.10442,-25.338032,0.18228516,4,1,4,"[0.5402994155883789, 0.6087186336517334, 0.656277060508728, 0.6823007464408875, 0.7547937631607056, 0.6052274703979492, 0.6634760499000549, 0.5003209114074707, 0.5253811478614807, 0.515548586845398, 0.5096727013587952, 0.7250254154205322]",blues,blues.00050.au
30.013333333333332,1977.0957174136204,3943.357335774362,[99.38401442],-55.631004,114.9514,-37.04922,0.19659239,4,1,4,"[0.43320900201797485, 0.5215988159179688, 0.4982011020183563, 0.5834887623786926, 0.8328602313995361, 0.5273433327674866, 0.5770761966705322, 0.6443808078765869, 0.6618337035179138, 0.5783575177192688, 0.5023337602615356, 0.5469106435775757]",blues,blues.00051.au
30.013333333333332,1443.7501126322204,3070.6131158461426,[151.99908088],-225.26271,117.62649,-14.538812,0.09884554,7,1,4,"[0.48108381032943726, 0.3114601969718933, 0.3915477395057678, 0.2886847257614136, 0.32636308670043945, 0.35120245814323425, 0.36272838711738586, 0.7622916102409363, 0.3761928975582123, 0.31815072894096375, 0.28852158784866333, 0.2867175340652466]",blues,blues.00052.au
30.013333333333332,2171.3957422720478,4237.303044790458,[103.359375],-76.74658,105.751114,-43.19778,0.1682386,8,1,4,"[0.5475723147392273, 0.6360515356063843, 0.642807126045227, 0.7065686583518982, 0.5450097918510437, 0.5420094728469849, 0.6425679922103882, 0.624269962310791, 0.7815852165222168, 0.5380295515060425, 0.44959086179733276, 0.4263167381286621]",blues,blues.00053.au
30.013333333333332,2030.617038436817,4063.222169101653,[89.10290948],-57.94168,109.0066,-36.21867,0.20083979,9,1,3,"[0.48222988843917847, 0.5775814652442932, 0.7140135169029236, 0.6397079825401306, 0.7226415872573853, 0.5897909998893738, 0.5861587524414062, 0.6093652248382568, 0.5719510316848755, 0.780518114566803, 0.5148547887802124, 0.4089115262031555]",blues,blues.00054.au
30.013333333333332,2031.9933849222396,4023.536459088602,[135.99917763],-98.7711,104.79962,-35.097168,0.15766303,7,1,3,"[0.5984776020050049, 0.6345994472503662, 0.7217222452163696, 0.5887349843978882, 0.6271140575408936, 0.6539082527160645, 0.7236490249633789, 0.8622685074806213, 0.6028817892074585, 0.554465115070343, 0.4987218976020813, 0.4369661211967468]",blues,blues.00055.au
30.013333333333332,1811.5485980815154,3927.985992785673,[161.49902344],-145.29242,102.850784,-12.567546,0.13775411,4,1,4,"[0.31312644481658936, 0.3387906849384308, 0.4292452037334442, 0.41148802638053894, 0.7104670405387878, 0.3274487853050232, 0.3979811370372772, 0.46292948722839355, 0.37593814730644226, 0.4218478202819824, 0.29563456773757935, 0.43005022406578064]",blues,blues.00056.au
30.013333333333332,1886.957781353486,3828.2471269576567,[92.28515625],-92.73328,115.32343,-35.068222,0.17591807,4,1,4,"[0.4248944818973541, 0.48025643825531006, 0.5091590285301208, 0.612873375415802, 0.6854082942008972, 0.5417796969413757, 0.6451157331466675, 0.5075894594192505, 0.5082784295082092, 0.4429543614387512, 0.42607447504997253, 0.6206713318824768]",blues,blues.00057.au
30.013333333333332,2068.3321715132806,4231.815658533933,[107.66601562],-95.44059,105.23433,-26.953482,0.16190661,1,1,3,"[0.5179601907730103, 0.7314467430114746, 0.6039757132530212, 0.7068792581558228, 0.5318820476531982, 0.5846216678619385, 0.6425805687904358, 0.5520292520523071, 0.6479965448379517, 0.4437095820903778, 0.3797817826271057, 0.5151004791259766]",blues,blues.00058.au
30.013333333333332,2235.5723889220876,4389.459355967228,[107.66601562],-86.268684,91.95878,-23.41585,0.169917,7,1,4,"[0.5890955328941345, 0.5966587066650391, 0.7066432237625122, 0.5474774241447449, 0.5949246883392334, 0.6324522495269775, 0.5899004340171814, 0.7888910174369812, 0.6003840565681458, 0.5772193670272827, 0.5160182118415833, 0.4781029224395752]",blues,blues.00059.au
30.013333333333332,1946.448570450021,3955.7143633990718,[151.99908088],-67.761024,111.7113,-34.646255,0.19617338,9,1,4,"[0.4779232442378998, 0.5611375570297241, 0.6497787833213806, 0.6258527040481567, 0.773198664188385, 0.5732014775276184, 0.6086012125015259, 0.5997740030288696, 0.5865902304649353, 0.7751069068908691, 0.4288167655467987, 0.41995468735694885]",blues,blues.00060.au
30.013333333333332,2503.937744869009,5077.364425482164,[129.19921875],-82.52998,94.16451,-27.112604,0.14166255,10,1,3,"[0.5099843740463257, 0.4362396001815796, 0.6457804441452026, 0.5361998677253723, 0.5948914289474487, 0.5636380314826965, 0.49466973543167114, 0.6565675139427185, 0.5839301347732544, 0.6777136921882629, 0.7062004804611206, 0.6667038798332214]",blues,blues.00061.au
30.013333333333332,2280.1541868844874,4732.98305856656,[112.34714674],-144.92339,95.732994,-21.616442,0.10622777,5,1,3,"[0.5550985336303711, 0.3300560712814331, 0.4194924533367157, 0.33816760778427124, 0.3344312906265259, 0.6266030073165894, 0.3392315208911896, 0.42639854550361633, 0.4405227303504944, 0.3641315996646881, 0.41347816586494446, 0.3499755859375]",blues,blues.00062.au
30.013333333333332,2839.8868647026125,5711.47812137471,[92.28515625],-129.15756,72.09806,-7.7710886,0.0962278,0,1,3,"[0.6782046556472778, 0.36889687180519104, 0.4812975525856018, 0.39982107281684875, 0.30724194645881653, 0.570180356502533, 0.4070121943950653, 0.40704190731048584, 0.3996383845806122, 0.379970520734787, 0.39143311977386475, 0.3753924071788788]",blues,blues.00063.au
30.013333333333332,2553.3610730069104,5148.284104915893,[78.30255682],-85.13846,88.807526,-16.32557,0.11737103,0,1,3,"[0.7731950879096985, 0.576690673828125, 0.6123237013816833, 0.5594215989112854, 0.464711993932724, 0.7353276014328003, 0.5360285043716431, 0.5032191872596741, 0.47106999158859253, 0.5498107671737671, 0.49955013394355774, 0.461904376745224]",blues,blues.00064.au
30.013333333333332,2816.3627737389425,5613.737696671984,[107.66601562],-118.35662,74.87531,-19.86609,0.10029806,0,1,4,"[0.7358202934265137, 0.3380093276500702, 0.38345304131507874, 0.3927743136882782, 0.41686803102493286, 0.3972245752811432, 0.39916151762008667, 0.6129906177520752, 0.33834412693977356, 0.3430519998073578, 0.3901153802871704, 0.36559346318244934]",blues,blues.00065.au
30.013333333333332,2340.7341614757443,4972.721052059164,[161.49902344],-116.60201,97.43107,-13.89173,0.11043558,11,1,4,"[0.4549368917942047, 0.40676385164260864, 0.6332623958587646, 0.40968289971351624, 0.48682668805122375, 0.4251526892185211, 0.4058527648448944, 0.5550017356872559, 0.41389790177345276, 0.4882386326789856, 0.5196111798286438, 0.6441624760627747]",blues,blues.00066.au
30.013333333333332,2258.115149720309,4754.616183747825,[161.49902344],-95.46357,101.38746,-20.677706,0.12903984,7,1,4,"[0.5500354766845703, 0.4623759686946869, 0.6488447785377502, 0.36909183859825134, 0.5071271657943726, 0.37788423895835876, 0.38684800267219543, 0.8015233278274536, 0.5054082870483398, 0.4343005418777466, 0.3591354191303253, 0.44518914818763733]",blues,blues.00067.au
30.013333333333332,2513.3453575324424,5246.740637688515,[161.49902344],-113.20137,88.7261,-8.926565,0.103048205,0,1,3,"[0.8135735392570496, 0.5379171371459961, 0.4658862054347992, 0.40373343229293823, 0.42951807379722595, 0.7370854020118713, 0.4145010709762573, 0.45642802119255066, 0.44628268480300903, 0.516769528388977, 0.4681774079799652, 0.48817455768585205]",blues,blues.00068.au
30.013333333333332,2371.3090530621967,5005.187393507105,[78.30255682],-121.47392,96.09719,-19.590857,0.11649022,7,1,3,"[0.40355780720710754, 0.3129304051399231, 0.4374281167984009, 0.37878644466400146, 0.4910721480846405, 0.529654860496521, 0.44975125789642334, 0.629529595375061, 0.5444254279136658, 0.41697487235069275, 0.4595118463039398, 0.44802579283714294]",blues,blues.00069.au
30.013333333333332,2159.398277499849,4684.512534440255,[143.5546875],-133.04897,105.73891,-22.158222,0.10609345,0,1,4,"[0.6557229161262512, 0.5296691060066223, 0.4454406201839447, 0.3752738833427429, 0.4367924630641937, 0.548366129398346, 0.4733375906944275, 0.45864057540893555, 0.41184210777282715, 0.5104040503501892, 0.5587181448936462, 0.5980604887008667]",blues,blues.00070.au
