genre,filename,duration,spectral_centroid_mean,spectral_rolloff_mean,tempo,mfcc1,mfcc2,mfcc3,loudness_mean
Pop_Rock,TRAAJEK128F422F55A.h5,193.4624,8.741797705314008,0.3658346618357488,119.979,47.23347971014493,32.13612753623188,-18.29939130434783,-8.145584057971016
Rap,TRAAJJA12903CC518A.h5,234.762,6.23184978573615,0.4509459749005203,188.886,46.358757575757565,10.814763085399449,-4.481266299357208,-9.178452708907251
Pop_Rock,TRAAJJG128F4284B27.h5,292.8322,6.818414562289561,0.3289564393939394,133.306,48.000147727272726,29.023444444444443,28.589922979797983,-8.810848484848483
Pop_Rock,TRAAJJV128F42A2F99.h5,241.10975,-0.804928413488115,0.2489064400221116,152.267,29.15990547263681,-10.75776782752902,-12.29591376451078,-25.805112769485905
Latin,TRAAJSX128F4275A1D.h5,211.80036,3.047942524115756,0.3001855573419078,144.651,37.98262700964631,26.73672668810289,18.956414790996785,-19.312315112540198
Reggae,TRAAJYX128F4255568.h5,301.81832,4.702875945626478,0.3630693853427896,61.971,44.68831843971631,33.434051773049646,-23.400380851063836,-11.351556737588652
Rock,TRAAKAS128F4246013.h5,416.80934,2.04881448068471,0.3309946796206338,124.04,42.72144344205413,-8.454552394170717,7.4891380985426785,-14.4411172796669
Pop_Rock,TRAAKDF128F92FA302.h5,117.002,4.905999759846301,0.4412466378482229,152.127,50.00889048991354,15.184752161383283,49.35138616714698,-7.651438040345821
Pop,TRAAKDG128F42A0ECB.h5,217.36444,9.09486807653575,0.3924682779456193,100.023,49.172203423967765,27.851710976837865,24.201420946626385,-6.78345720040282
Blues,TRAAKNS12903CC5198.h5,203.98975,5.643140151515151,0.3791501377410469,154.322,42.81819834710743,23.72888567493113,10.39515564738292,-14.25303856749311
Rock,TRAAKTK128F9343DCC.h5,225.12281,9.389107193732192,0.4218194444444444,175.421,50.720245014245016,20.4774886039886,40.49708689458689,-6.037562678062679
Pop_Rock,TRAALEO128F42A7AEA.h5,570.90567,-9.128891902515722,0.3775169327527818,122.967,34.09981422351233,-94.9830591436865,-92.90739949201742,-17.964903483309147
Pop_Rock,TRAALHD12903D0BD6A.h5,230.00771,3.007947889469104,0.3575431897302002,142.024,42.94491906005223,57.92355352480417,-26.884797650130544,-12.278575718015665
Pop_Rock,TRAALNG12903D014E9.h5,240.74404,8.216207687894435,0.5554615605278256,135.535,52.07433734939759,61.984839931153175,49.138029259896726,-5.887772805507745
New Age,TRAALRZ128F429024E.h5,192.20853,0.3585170521945433,0.2384562574139976,139.189,29.22892170818506,-138.9096868327402,74.77025444839857,-28.02975088967972
Country,TRAALZC128F92E11A6.h5,155.21914,4.660465224766751,0.2451704834605598,114.027,41.41678371501272,-92.88213740458016,86.10862849872775,-14.686132315521627
Pop_Rock,TRAAMES128F42AF068.h5,428.56444,-0.1334432543299912,0.3084915679124886,105.994,41.61182406563355,-40.74579854147676,20.96131814038287,-15.754821330902464
RnB,TRAAMFG128F92FDEA2.h5,185.7824,8.583621338912135,0.2877398884239888,88.489,38.07080543933055,-5.750667364016737,63.52653974895397,-18.7690230125523
Pop_Rock,TRAAMFT128F93128AD.h5,654.28853,5.153141799787007,0.3473297124600639,118.433,49.01167092651757,17.117090734824277,37.51420255591054,-8.872611501597444
Pop_Rock,TRAAMGJ12903CD315C.h5,306.72934,5.849553214596003,0.4300327975673327,96.007,45.32047523892268,-3.438057341442222,8.796234578627283,-10.64283058210252
Rap,TRAAMII128F933B583.h5,229.51138,9.740140098722415,0.39374774970964,187.807,47.2644512195122,-4.581115853658535,35.54586672473867,-7.485717770034842
Rap,TRAAMJY128F92F5919.h5,205.58322,7.114132567849687,0.3900828114126652,181.115,45.69838100208768,23.44237787056368,-21.337490605427977,-9.014313152400836
Country,TRAAMKI128F428537A.h5,127.05914,2.8116911214953277,0.365759968847352,148.357,41.19340934579439,-34.297428037383185,24.874257943925237,-15.023577570093456
Electronic_Pop,TRAAMKP12903CC74F4.h5,203.83302,10.195311980347697,0.3934822373393802,126.941,43.36612585034013,44.24809863945579,-35.828968253968256,-10.195989795918369
Pop_Rock,TRAAMPA128F92E7D0D.h5,140.66893,17.11289311594203,0.4850096014492753,89.495,17.903873913043476,43.50506956521739,51.06975434782608,-36.175058695652176
Rock,TRAAMSO128EF348DCC.h5,201.09016,11.353540084388184,0.4872423146473779,102.259,53.161175406871614,59.852745027124776,36.389735985533456,-4.278533453887885
Pop_Rock,TRAAMXP128F4264F6A.h5,254.79791,5.712881152849741,0.3607108160621761,107.529,46.28012176165803,9.97937823834197,37.6947914507772,-10.778142487046631
Latin,TRAAMZR128F9315DCC.h5,289.64526,0.3170857649842268,0.3662234490010515,188.502,42.93113485804417,-78.1483974763407,-12.005119873817035,-12.129965299684544
Pop_Rock,TRAANBH128F9345A6C.h5,124.15955,5.815366029510395,0.397411804158283,133.729,49.92726559356137,60.74950704225352,-5.320839034205231,-6.2304104627766606
Pop_Rock,TRAANLO128F422AE37.h5,321.35791,8.409095309381238,0.4573582834331336,193.693,50.04456167664671,25.68131137724551,40.88672095808383,-7.720455089820359
New Age,TRAANLZ128F934EC42.h5,263.94077,-8.491595106696101,0.2143831861662987,76.693,31.840721854304636,-171.32100441501106,30.412487858719643,-25.29553642384106
Electronic,TRAANTD128F9323B23.h5,349.12608,9.612465987210232,0.4088072741806555,138.003,42.67887242206235,74.8830340527578,4.284119424460433,-14.013952038369304
Pop_Rock,TRAANTZ128E0792529.h5,168.56771,5.328816316793892,0.3258503498727735,130.284,37.3390820610687,-14.773461832061068,54.812360687022895,-20.13884160305344
Country,TRAAOEH128F426A82F.h5,175.62077,-2.402699257425743,0.3149202420242024,159.968,43.72541584158416,-50.07594389438944,14.019344884488444,-12.765587458745877
Pop_Rock,TRAAOIN128F9303790.h5,190.24934,6.1734688772542174,0.4241128563118092,75.031,51.24552530541012,49.81985863874346,18.594959860383945,-5.784897033158813
Pop_Rock,TRAAOJI128F1458DCD.h5,255.16363,11.970012298747765,0.5134244186046512,150.837,42.96946153846154,91.66533005366728,7.27798747763864,-12.73013595706619
Electronic,TRAAORY128F934984F.h5,557.26975,3.260506920415225,0.3400908592848904,123.993,36.68250795847751,-42.21346089965398,-60.595468166089965,-14.775058477508647
Pop_Rock,TRAAPCC128F42519A7.h5,244.45342,-4.447332983193277,0.319202264239029,146.577,46.81163025210084,-3.0152380952380957,-25.2753081232493,-9.80548599439776
Rock_Metal,TRAAPFQ128F42684DB.h5,282.53995,7.479042867701405,0.4574251662971175,140.458,52.3051241685144,84.97678270509978,37.86421729490023,-5.755086474501109
Pop_Rock,TRAAPIV128F1493132.h5,345.93914,1.8086848822800492,0.3434606567534077,153.862,46.98425278810409,26.09597472118959,-7.281285501858735,-9.636618587360594
Rock,TRAAPPQ128F14961F5.h5,261.74649,10.667106199610783,0.4829432860717264,124.086,45.1575446205171,41.32764053377815,25.30854879065888,-11.4142635529608
Punk,TRAAPSQ12903CAE86A.h5,216.60689,7.324396376811594,0.4552246376811594,145.518,52.81622898550725,-9.175433333333332,51.285884057971,-4.698933333333334
Rock_RnB,TRAAPVV128F425D64C.h5,363.59791,8.147498547114985,0.4162210460772105,139.998,48.4928904109589,43.34865193026152,-5.518401618929016,-6.865625778331258
Electronic,TRAAPWD128F931ACD4.h5,271.77751,10.925476138032304,0.4370567792462065,90.648,44.31319309838473,39.887593979442,0.1352716593245226,-10.441618208516887
Rock,TRAAQBF12903CF796B.h5,133.27628,-7.959860416666667,0.2127276785714286,89.86,34.91375357142857,-77.60904285714285,-5.903464285714285,-20.836299999999994
Pop,TRAAQCK128F92E8C33.h5,264.69832,0.0844925595238095,0.3751181175595238,156.097,45.11989285714286,-1.4657734375000009,-20.394052455357144,-10.963097098214288
Folk_Rock,TRAAQDJ128F92F95E0.h5,228.51873,8.891021012931034,0.3185167025862068,179.501,41.39462607758621,61.930740301724136,11.680039870689656,-15.148033405172416
Jazz,TRAAQFC128F425ED83.h5,235.80689,0.3569757940178847,0.3745724637681159,101.03,37.77935800185014,-33.31788251618872,-69.35852358926921,-13.601827012025902
Rap,TRAAQIH128F428BDEA.h5,192.1824,6.046667030567686,0.3791103529839883,155.038,47.57717576419214,20.594823144104804,-11.838244541484716,-7.661937772925764
Blues,TRAAQLE128F424AE71.h5,418.87302,9.36885023236164,0.3166709442332066,117.168,42.45585551330798,28.754966413181243,44.9327154626109,-13.899536755386563
World_Latin,TRAAQLJ128F428E870.h5,198.26893,-7.034401582591494,0.2678083580613254,132.967,33.81678635014837,-75.28166320474777,-47.32513056379822,-21.115623145400598
Pop_Rock,TRAAQPS128F429161D.h5,397.26975,4.095904307116105,0.391704213483146,95.882,49.986802247191015,23.5534786516854,32.90757303370786,-7.751937078651684
Country,TRAAQUF12903CDF4A4.h5,150.64771,7.502811811811812,0.3516337587587587,121.983,45.03614564564564,16.07006906906907,31.774325825825827,-11.201741741741742
Pop_Rock,TRAAQZQ128EF35C51A.h5,266.70975,4.087824119373777,0.4282922374429224,90.908,42.24975733855186,39.07117221135029,1.8899921722113509,-14.783715264187869
Rock,TRAARHS128F931689D.h5,284.3424,3.5569311688311687,0.3781531024531024,151.953,47.02906406926408,19.831983549783548,0.0353203463203448,-9.963103896103895
Jazz,TRAARUN128F932B1A0.h5,320.60036,8.800129394405955,0.3464736335642802,128.219,42.46292994611239,23.97454426481909,4.014909930715936,-12.754805234795995
Pop_Rock,TRAASDM12903CD474E.h5,302.36689,2.2340753580729165,0.335810546875,101.229,39.628025390625,24.223286132812504,-25.683798828125,-16.906220703125
Electronic,TRAASFP128F42980BD.h5,327.8624,6.70786032388664,0.3723526990553306,125.975,47.53903076923076,38.15063319838057,30.293241295546565,-9.357266396761132
Pop_Rock,TRAASIG128F92C3A6B.h5,356.49261,7.190400856793146,0.4053617911056711,124.237,52.16359485924112,61.66608078335373,7.6255471236230115,-5.516689106487148
Pop_Rock,TRAASKQ128F4265E04.h5,201.56036,7.829960111317254,0.4508206555349413,140.63,54.34169944341373,22.339443413729125,52.36692578849722,-3.637027829313544
Blues,TRAASOD128F428154C.h5,185.67791,8.562566091954023,0.3714406896551723,101.41,32.01563172413793,-29.810288275862067,48.866655172413786,-21.67736551724138
Pop_Rock,TRAASQC128F93480F0.h5,218.8273,7.14157027168234,0.4297916666666666,186.254,51.68722257053293,52.42505956112853,19.198061128526646,-5.36085736677116
Pop_Rock,TRAASUZ128F9314950.h5,224.522,3.708959766162312,0.3829315680880329,94.057,47.93648143053645,18.88932599724897,29.0485969738652,-9.27553645116919
Pop,TRAASZE128F93499AE.h5,275.06893,7.83618630017452,0.4254729493891798,124.009,50.20660820244328,50.06829930191972,0.4313455497382192,-6.357139616055846
Pop_Rock,TRAATGM12903C9CD7C.h5,177.24036,4.734011577107908,0.3834427697684578,106.698,52.45045478374836,59.96417955439056,5.327727391874181,-4.134719528178244
Pop_Rock,TRAATIU128F4291A84.h5,233.58649,9.037179263565893,0.4639847868217054,89.78,51.07690116279071,44.949373255813946,29.53725,-5.855365116279069
Pop_Rock,TRAATJK128F9339179.h5,38.3473,9.673344927536233,0.2816695652173913,107.177,36.96320869565218,28.65512173913044,39.32577391304349,-20.19074782608696
Pop_Rock,TRAATMY128F149562F.h5,485.19791,-1.5299613988988987,0.2987691441441441,134.083,45.56800825825826,-12.259818318318318,-3.6281749249249247,-11.645872372372372
Pop_Rock,TRAATNJ128F42631BA.h5,288.49587,4.495414414414415,0.3831100386100386,160.022,48.16595238095239,19.272958815958816,22.446120978120977,-8.830124839124839
Pop_Rock,TRAATPA128F146753C.h5,181.55057,14.8003814277072,0.4059762552934059,120.097,46.25934119782215,59.71290925589836,27.13527586206897,-10.790021778584393
Rap,TRAATWQ12903CC5BA8.h5,173.24363,-0.9519817823732152,0.4238605366814377,88.835,43.380911373707534,5.232413589364845,-12.339323485967505,-12.533862629246675
Pop_Rock,TRAAUEO128E0780CB9.h5,241.52771,9.1797134086444,0.430529060248854,108.264,46.08731335952848,41.25329960707269,1.0934999999999997,-10.981102161100196
Latin,TRAAUGZ128F9307F78.h5,106.52689,3.635208687440982,0.3218703966005665,97.76,41.5464985835694,-22.62000566572238,37.24152407932012,-15.487937677053823
Reggae,TRAAUIH128F4254C9D.h5,224.28689,7.811294483101392,0.3185329688535454,241.877,48.67313121272365,30.669371769383694,15.861798210735587,-7.317855864811134
Latin,TRAAUKK128F933A680.h5,340.29669,-0.3129548765982753,0.3314427594409753,91.328,42.08974754683319,-33.38052096342551,24.91705530776093,-14.33642462087422
Pop_Rock,TRAAUMJ128F933BDB6.h5,216.55465,1.2193035063752276,0.3564996584699453,130.062,45.696039617486335,34.295112021857925,6.061411202185793,-11.601744535519124
Pop_Rock,TRAAUMN128F4273561.h5,279.2224,6.302000960061443,0.3652450076804915,68.734,48.06217050691244,6.522322580645161,43.84510944700461,-9.393574884792626
Reggae,TRAAUSW128F426646E.h5,234.44853,5.398570590790617,0.3730616130900666,102.055,38.665885317115546,15.898877497827977,-54.78822502172024,-13.443214596003475
Rap,TRAAVAH128F4284D7C.h5,234.65751,15.001748194602811,0.4430055112124668,119.67,33.54945952109464,57.6054503990878,-12.655546180159632,-17.253164196123148
Country,TRAAVGB12903CFAA99.h5,159.03302,10.217771986469865,0.3042094095940959,165.668,42.86725092250923,-19.721583025830256,68.17676568265682,-12.080178966789669
Pop_Rock,TRAAVIT128F92E657C.h5,301.06077,8.39535638095238,0.3478583809523809,143.97,50.22516457142857,32.75187428571429,11.57931657142857,-7.118716571428571
Blues_Electronic,TRAAVJL128F14ACADD.h5,109.37424,-10.084629781420766,0.2611960382513661,61.883,28.27232786885246,-102.3637213114754,9.841877049180328,-29.44304098360656
Pop_Rock,TRAAVOU128F422F292.h5,229.642,10.452199667616332,0.4481232193732193,108.499,53.64968803418803,44.74165669515669,29.22354843304843,-3.021896011396012
Pop_Rock,TRAAVRJ128F92FF90A.h5,143.98649,2.2883291952054794,0.3292504280821917,193.978,44.702928082191775,3.133965753424657,-23.32891780821918,-10.375118150684932
Pop_Rock,TRAAWGY128F4298A09.h5,182.09914,6.032969424460432,0.4383845923261391,210.8,43.95756474820144,22.02766666666667,-8.08654676258993,-12.211061151079136
Pop_Blues,TRAAWOR128F92DF3C8.h5,205.21751,6.215178520114941,0.3185946479885057,82.205,51.94241594827586,33.929579741379314,30.007170258620693,-5.854678879310344
Pop_Rock,TRAAWUH128F427F12C.h5,316.73424,2.8238285676462795,0.2502270320360074,162.682,37.32948610007943,16.224153296266877,-10.907681493248608,-19.213385226370136
Jazz,TRAAWUM128F426009A.h5,431.64689,-1.905224168912848,0.2780273472596585,106.219,35.08996563342318,-66.35784366576819,6.898214285714286,-21.0935
International,TRAAXCM128F427F97B.h5,324.51873,18.358057594644507,0.370306325023084,210.305,43.4374459833795,37.96441551246537,81.11484141274238,-12.71183102493075
Pop_Rock,TRAAXKI128F92DAC1B.h5,377.67791,17.275578475711892,0.2255469011725293,109.671,27.251700502512563,-13.151931658291456,113.91307738693467,-28.54992060301508
Vocal,TRAAXMC128F14A53EA.h5,145.00526,4.348994389027431,0.3053615960099751,141.024,38.40724438902743,-38.53729426433915,-11.6266608478803,-17.658705735660845
Electronic_Pop,TRAAXMX128F9307699.h5,153.28608,16.539805517711173,0.3984271117166212,125.558,45.91371253405995,81.65969346049047,28.29392506811989,-10.080401907356949
Pop_Rock,TRAAXUY128F426BA55.h5,168.38485,3.531055130385488,0.3255058106575964,98.49,41.32819387755102,14.19959523809524,9.227880952380954,-15.063081632653065
Latin,TRAAYCQ128F425EE32.h5,150.25587,-4.305896849593496,0.2832357723577235,137.673,34.49944715447154,-44.23937804878048,-14.261026422764226,-20.849772357723577
Pop_RnB,TRAAYGH128F92ECD16.h5,159.76444,8.653122274143302,0.3343354750778816,68.283,43.93807009345794,16.764934579439252,55.07788551401869,-12.828380841121495
