duration,spectral_centroid_mean,spectral_rolloff_mean,tempo,mfcc1,mfcc2,mfcc3,loudness_mean,key,mode,time_signature,chroma_mean,filename,genre
290.29832,5.5319453125,0.2628457532051282,150.062,48.6055889423077,43.27674278846154,9.995780048076922,-8.013008413461538,7,1,4,"[0.34877283653846136, 0.25971754807692304, 0.3494879807692304, 0.20365985576923065, 0.3438137019230772, 0.18190384615384614, 0.19534254807692303, 0.34713701923076923, 0.18330649038461538, 0.38170192307692324, 0.17720312499999993, 0.18210216346153837]",TRAABVM128F92CA9DC.h5,Rock
165.69424,1.7543133333333334,0.2546265277777778,138.331,47.35904166666667,-10.984938333333332,10.48047,-9.412928333333333,7,1,4,"[0.7776933333333333, 0.16313333333333357, 0.21044499999999983, 0.07254166666666664, 0.23128999999999997, 0.08733166666666663, 0.15003333333333338, 0.7472650000000012, 0.1907149999999999, 0.16924999999999993, 0.07318499999999999, 0.18263500000000016]",TRAABXG128F9318EBD.h5,Pop_Rock
220.78649,4.271743357487922,0.3187662037037037,110.382,43.290770531400966,-28.0559577294686,33.27865579710145,-12.715891304347828,11,1,1,"[0.15823067632850257, 0.25859420289855106, 0.3373695652173912, 0.2852487922705317, 0.15754589371980648, 0.4655640096618359, 0.5609130434782605, 0.19252898550724631, 0.2265434782608697, 0.13322463768115944, 0.4687971014492758, 0.5806340579710145]",TRAABYW128F4244559.h5,Pop_Rock
207.77751,4.487929879462216,0.4778067918405192,166.862,50.89835048678721,17.60930598052851,32.17199026425591,-6.155221140472878,7,1,4,"[0.6129541029207229, 0.53565090403338, 0.3980292072322668, 0.39862169680111265, 0.5333880389429771, 0.4473129346314324, 0.40163838664812235, 0.4204631432545202, 0.48355354659248934, 0.551873435326843, 0.44688317107093195, 0.5033129346314323]",TRAACER128F4290F96.h5,Pop_Rock
225.09669,8.858962760416667,0.4790321614583333,164.672,50.0497515625,46.0625828125,54.045410937499994,-7.6824281249999995,7,1,1,"[0.5755718750000004, 0.5435718749999997, 0.4648031250000003, 0.4917156250000002, 0.44883593750000006, 0.46087812499999997, 0.5005281250000001, 0.5142078124999998, 0.41221249999999987, 0.44349374999999974, 0.4474781250000004, 0.44508906249999997]",TRAACHN128F1489601.h5,Rock_Metal
168.25424,6.814811896135265,0.3233149154589372,127.025,42.87678985507246,13.829226449275362,-5.379338768115942,-12.159998188405797,8,1,4,"[0.31885869565217406, 0.34995289855072503, 0.4851068840579713, 0.28602355072463764, 0.1946068840579711, 0.20622644927536243, 0.2635724637681161, 0.45598913043478256, 0.33999094202898533, 0.3185615942028986, 0.3894510869565215, 0.2714384057971014]",TRAACNS128F14A2DF5.h5,Jazz_Latin
156.39465,0.636567588325653,0.345602534562212,95.957,35.62461520737327,-93.52081566820276,69.42155990783411,-20.746875576036867,8,1,3,"[0.2594953917050691, 0.3124907834101384, 0.33630875576036867, 0.5225161290322579, 0.28468433179723507, 0.287758064516129, 0.36888709677419323, 0.4083917050691241, 0.3798225806451614, 0.38233410138248863, 0.43212903225806476, 0.17241244239631337]",TRAACOW128F933E35F.h5,Pop_Rock
342.56934,-1.4395214604236346,0.27061417688591605,110.189,39.65967001114827,-41.01353065774805,12.142091415830546,-17.352247491638796,6,1,3,"[0.273891861761427, 0.3673400222965439, 0.15824191750278738, 0.23939018952062444, 0.15794091415830544, 0.2924615384615386, 0.2673266443701223, 0.15061538461538457, 0.2907759197324415, 0.2026978818283166, 0.4435005574136008, 0.4031872909698997]",TRAACPE128F421C1B9.h5,RnB
484.62322,1.4861428647497337,0.38461980830670933,138.007,37.05057380191693,29.721552715654948,7.203179552715654,-19.97506517571885,4,0,4,"[0.5886779552715663, 0.5250383386581463, 0.43412651757188436, 0.3088581469648565, 0.47198977635782763, 0.28326517571884985, 0.30118402555910473, 0.3689782747603831, 0.25913610223642186, 0.31258594249201305, 0.24434824281150158, 0.5172492012779557]",TRAACQT128F9331780.h5,Pop_Rock
164.80608,2.1914381313131313,0.45234708193041523,130.1,44.763875420875415,-17.454319865319864,68.73772222222222,-12.2650101010101,10,1,1,"[0.6279999999999994, 0.4556986531986534, 0.3512996632996633, 0.37234511784511803, 0.2712828282828282, 0.4187895622895623, 0.39129292929292897, 0.49604713804713785, 0.48006397306397214, 0.46010437710437735, 0.5532104377104378, 0.5500303030303031]",TRAACSL128F93462F4.h5,Pop_Rock
133.32853,16.415474085365855,0.343375,160.839,43.48561382113821,37.0522987804878,86.39378658536586,-12.94006300813008,4,1,1,"[0.4070813008130082, 0.41912195121951235, 0.29507926829268305, 0.3256605691056909, 0.4193069105691061, 0.26695325203252046, 0.2939369918699188, 0.2608638211382115, 0.35629878048780506, 0.33806910569105686, 0.29096341463414627, 0.4471646341463417]",TRAACTB12903CAAF15.h5,Country
313.12934,11.318146811890175,0.36253148400272295,189.646,45.47180939414568,18.345799183117766,27.634185159972766,-10.934589516678013,9,1,3,"[0.47307896528250537, 0.48948536419332883, 0.3775241660993872, 0.31087474472430193, 0.46319400953029327, 0.23516609938733832, 0.2345010211027908, 0.19265282505105513, 0.35357726344452006, 0.4795125936010884, 0.3885500340367603, 0.3522607215793057]",TRAACZK128F4243829.h5,Latin
303.09832,6.111535678642715,0.324270375914837,128.292,42.405230538922154,-33.01780439121756,47.92093113772455,-13.549297405189622,8,0,4,"[0.29679940119760506, 0.4047255489021952, 0.2950818363273451, 0.39743313373253486, 0.3249311377245508, 0.21057485029940115, 0.24085828343313342, 0.25584231536926155, 0.4603093812375251, 0.30612375249500995, 0.37498902195608746, 0.3235758483033929]",TRAADED128F42741FD.h5,International
456.30649,-8.421922136422136,0.30193271396396393,89.667,30.117960907335906,-71.96013996138997,-54.86812162162162,-25.19486776061776,1,1,4,"[0.24364478764478775, 0.5204396718146714, 0.3096452702702701, 0.23511583011582993, 0.1984613899613903, 0.34292857142857114, 0.4823277027027028, 0.33563416988416944, 0.3022823359073352, 0.25245849420849437, 0.24850193050193026, 0.151752413127413]",TRAADHS12903CE70A9.h5,Jazz
95.68608,7.925125586854461,0.49836032863849766,115.887,54.275271126760565,60.07509154929578,25.899838028169015,-2.8992570422535207,2,1,4,"[0.48055633802816927, 0.5736725352112678, 0.6338908450704226, 0.5506373239436622, 0.5975316901408451, 0.3769683098591551, 0.37596830985915514, 0.4391021126760562, 0.49552464788732387, 0.5636056338028168, 0.4300211267605637, 0.46284507042253503]",TRAADLH12903CA70EE.h5,Rock
271.49016,4.643489571035025,0.2714896694214876,139.333,42.52464817001181,-0.546979929161747,16.203906729634,-14.048582054309326,9,0,1,"[0.3631145218417945, 0.19436127508854764, 0.3411995277449822, 0.17902361275088538, 0.37791735537190074, 0.27436009445100346, 0.25138252656434484, 0.3525974025974028, 0.18707438016528916, 0.36227981109799323, 0.1257225501770958, 0.24884297520661186]",TRAADLN128F14832E9.h5,Rock
190.48444,-8.281971961152882,0.24775078320802008,102.428,36.59462781954887,-39.315616541353386,-32.18449248120301,-20.236866541353383,3,1,4,"[0.2485319548872182, 0.09626503759398503, 0.21217669172932338, 0.4678026315789476, 0.11574060150375924, 0.21926503759398497, 0.230327067669173, 0.45369736842105307, 0.3048759398496238, 0.1101052631578948, 0.41506578947368417, 0.09915601503759396]",TRAADLX128F1469250.h5,Folk
277.78567,-0.9488411812297736,0.3294220064724919,89.984,44.4983291262136,-10.611376699029126,-12.836033009708737,-10.67578640776699,2,1,4,"[0.3591058252427185, 0.48577572815534, 0.4552844660194181, 0.2556718446601944, 0.34887864077669956, 0.24493203883495124, 0.30502233009708773, 0.3648223300970874, 0.2439961165048543, 0.5154048543689321, 0.20431262135922323, 0.16985728155339777]",TRAADMH128F9343E59.h5,Blues
248.78975,8.829331409477522,0.36656439854191974,116.721,46.110680437424065,12.972524908869987,33.54279586877278,-9.850787363304983,1,1,4,"[0.30253219927095987, 0.644712029161604, 0.3061190765492105, 0.4272758201701094, 0.20895139732685272, 0.3156743620899149, 0.3548736330498179, 0.3487812879708385, 0.48047995139732674, 0.29486634264884554, 0.4145139732685299, 0.2999927095990281]",TRAADNA128F9331246.h5,Blues
175.72526,-0.01815381341504927,0.4096358529111338,141.919,39.84240449438202,-18.743576098059247,-19.223111338100104,-13.476403472931564,0,1,4,"[0.7507763023493351, 0.58826353421859, 0.37907558733401425, 0.29251685393258436, 0.4004698672114404, 0.36222063329928467, 0.3316343207354447, 0.3319274770173644, 0.2793595505617978, 0.339226762002043, 0.2750745658835545, 0.5850847803881505]",TRAADQX128F422B4CF.h5,Pop_Rock
217.23383,15.46979130850048,0.4480863180515759,95.596,44.185747851002866,129.17242693409742,34.73447851002865,-13.439606017191975,10,0,4,"[0.7021260744985672, 0.6480959885386812, 0.4266547277936961, 0.3707521489971345, 0.4114398280802294, 0.44197134670487137, 0.3815128939828082, 0.3576575931232091, 0.35571776504297986, 0.33813323782234933, 0.40096275071633225, 0.5420114613180518]",TRAADRN128F932D607.h5,Electronic
344.05832,7.148239921121823,0.41626584867075667,154.953,46.41415249780894,5.203110429447853,62.36135144609991,-11.068180543382997,11,1,1,"[0.5201165644171785, 0.46592024539877264, 0.35821998247151643, 0.47316213847502187, 0.5621340929009639, 0.3756292725679224, 0.4122804557405783, 0.2731665205959689, 0.34424539877300614, 0.25473356704644995, 0.3062287467134091, 0.6493531989482902]",TRAADVH128EF34DE7A.h5,Rock_Punk
251.42812,-3.4382909620443445,0.29960738444193913,86.091,40.35772942502818,-65.0608579481398,-14.788490417136414,-15.45659639233371,7,1,5,"[0.3482818489289739, 0.2665783540022549, 0.373670800450958, 0.29846335963923337, 0.2796899661781286, 0.22939458850056352, 0.24002593010146583, 0.412285231116122, 0.2691431792559185, 0.28333145434047347, 0.2771679819616684, 0.31725591882750853]",TRAADYB128F92D7E73.h5,Jazz
206.05342,4.842603636363636,0.38477494949494956,133.144,44.45829333333334,-39.7836303030303,24.2581296969697,-13.15895515151515,11,0,1,"[0.4489284848484854, 0.3956351515151517, 0.4507163636363641, 0.3481830303030303, 0.3737999999999999, 0.26339272727272767, 0.3477696969696967, 0.32497575757575725, 0.3032775757575757, 0.4196763636363639, 0.36095272727272715, 0.5799915151515153]",TRAAEAM128F934B199.h5,Pop_Rock
241.162,-1.3998605341246289,0.3593781734256512,180.149,45.34725519287834,-34.70754104846686,6.2187665677547,-11.006252225519289,9,1,4,"[0.3217210682492578, 0.48594559841740836, 0.3721088031651829, 0.20542334322453049, 0.3834470820969342, 0.21789614243323438, 0.36580613254203775, 0.22948961424332343, 0.418628090999011, 0.6205182987141445, 0.27834421364985135, 0.4132096933728982]",TRAAEEH128E0795DFE.h5,Pop_Rock
122.64444,12.939563469894473,0.3895777467411546,102.538,42.223517690875234,54.35092551210428,27.75856238361266,-12.359724394785847,0,0,4,"[0.4513761638733706, 0.4516424581005586, 0.3795605214152699, 0.3452644320297957, 0.3030260707635012, 0.31665549348230904, 0.3637430167597762, 0.5221340782122904, 0.4172588454376165, 0.3999255121042832, 0.46694413407821256, 0.2574022346368717]",TRAAELO128F9302DD1.h5,Electronic
207.0722,6.27188533243486,0.3503015498652291,84.164,47.391160377358496,11.5438948787062,10.471916442048517,-9.417698113207548,0,1,4,"[0.5472964959568734, 0.3473396226415093, 0.279401617250674, 0.2598921832884096, 0.4123611859838273, 0.35993800539083576, 0.34142048517520235, 0.43296900269541777, 0.32576415094339634, 0.3159797843665767, 0.23904043126684624, 0.3422156334231806]",TRAAEMJ128F425A917.h5,Pop_Rock
300.79955,5.491561948249619,0.3209892694063927,124.175,39.60321461187215,2.540344292237443,18.571319634703197,-16.981372602739725,7,1,4,"[0.4258694063926936, 0.32380913242009146, 0.42740730593607335, 0.2220374429223746, 0.3466182648401822, 0.20699086757990856, 0.268402739726027, 0.47493150684931534, 0.23434611872146152, 0.33417899543378976, 0.22403105022831055, 0.3632484018264832]",TRAAENC128F1451DE9.h5,Rock
165.61587,5.4402059968847345,0.5528868120456906,174.287,50.21385825545172,50.710205607476645,32.0933769470405,-7.317482866043613,1,1,3,"[0.6501012461059185, 0.7551526479750783, 0.5994626168224305, 0.5372289719626172, 0.5025872274143302, 0.5039844236760127, 0.5362679127725855, 0.5375700934579433, 0.5387320872274144, 0.5053380062305297, 0.4617087227414328, 0.5065077881619937]",TRAAEUB12903CDD3EA.h5,Pop_Rock
187.92444,11.354320271164019,0.3365342261904762,116.823,46.65667063492064,46.172888888888885,27.03952182539682,-9.644426587301588,0,1,4,"[0.5989047619047622, 0.34212301587301636, 0.36818849206349213, 0.2118015873015873, 0.4392400793650791, 0.40732738095238097, 0.3436031746031747, 0.33751388888888884, 0.18947619047619033, 0.3209583333333332, 0.20312896825396815, 0.2761448412698412]",TRAAEWG128F930B3A4.h5,Pop_Rock
144.50893,6.7482327835648155,0.4159305555555556,152.622,45.92794097222222,41.806171875,21.52221875,-11.044944444444445,4,0,4,"[0.5232187500000003, 0.521998263888889, 0.39185069444444454, 0.378763888888889, 0.5394079861111114, 0.3440659722222222, 0.38947916666666677, 0.46656076388888856, 0.36746701388888875, 0.33923958333333326, 0.28381770833333353, 0.44529687499999987]",TRAAFJW128F428A424.h5,Punk
285.17832,7.55496483771252,0.27147578567748587,110.787,47.649476043276664,21.29008346213292,34.824047913446684,-10.193001545595052,7,1,3,"[0.36952550231839204, 0.27426584234930435, 0.3608268933539413, 0.17266151468315288, 0.2328083462132919, 0.2115857805255025, 0.18166306027820703, 0.26014992272024706, 0.3049428129829987, 0.45587944358578064, 0.24190571870170002, 0.19149459041731057]",TRAAFKJ12903D02552.h5,Pop_Rock
246.69995,5.8273704983249575,0.3030212520938023,112.903,41.79804396984924,36.117015075376884,-0.03097738693467267,-14.516273869346735,7,1,4,"[0.3714698492462309, 0.28739572864321616, 0.3512738693467337, 0.33765452261306533, 0.35916457286432096, 0.25228140703517593, 0.23311180904522644, 0.3427273869346732, 0.2355603015075375, 0.34230025125628133, 0.24178391959799006, 0.28153140703517593]",TRAAFMS128F933AB23.h5,Latin_Rock
273.52771,10.686252784252785,0.3624103211603211,125.013,45.55089821289821,68.90563092463091,-19.613366744366743,-9.803039627039626,1,1,4,"[0.6361235431235431, 0.5104778554778554, 0.2483193473193475, 0.27556565656565674, 0.22463558663558655, 0.37023076923076914, 0.2656814296814293, 0.28163480963480997, 0.4272027972027975, 0.2932299922299923, 0.348657342657342, 0.4671647241647247]",TRAAFRU128F9339158.h5,Pop_Rock
209.29261,6.333439142461963,0.4584246196403873,140.995,50.278791147994475,30.82964038727524,8.205904564315354,-6.618979253112033,8,1,1,"[0.4331811894882432, 0.46194329183955757, 0.365070539419087, 0.6371134163208851, 0.5351770401106503, 0.4054564315352694, 0.42525864453665274, 0.4739432918395569, 0.4268077455048409, 0.33965006915629326, 0.4947123098201936, 0.5027814661134159]",TRAAFYL128E07856A7.h5,Pop_Rock
229.61587,6.481782604526275,0.36501908323743765,105.206,46.17850517836594,30.33005638665133,6.248407364787112,-9.571330264672037,11,0,4,"[0.34839355581127746, 0.4968181818181815, 0.3891611047180668, 0.24185615650172598, 0.2575569620253162, 0.291825086306099, 0.46446605293440746, 0.41172151898734166, 0.3798906789413113, 0.40403337169159936, 0.30990448791714575, 0.3846018411967778]",TRAAGCZ128F93210FD.h5,Pop_Rap
426.89261,3.4864542980480486,0.2991549361861862,63.017,40.3798063063063,-10.879386261261262,10.764813063063064,-16.069411036036033,0,0,4,"[0.3769605855855856, 0.24779954954954947, 0.1982015765765764, 0.25278941441441427, 0.37975000000000003, 0.7204110360360358, 0.3746936936936941, 0.19805855855855833, 0.22574436936936915, 0.2796621621621627, 0.1786351351351352, 0.15715315315315304]",TRAAGEC128E079252C.h5,Pop_Rock
249.41669,1.2298174199623353,0.31081958568738227,167.92,45.040552542372886,5.606777401129945,-13.568360451977401,-11.100062146892656,2,1,4,"[0.25349378531073463, 0.4280112994350281, 0.421502824858757, 0.19246553672316383, 0.2821819209039549, 0.23108926553672315, 0.43112316384180743, 0.45111638418079036, 0.2592169491525421, 0.401753672316385, 0.18460225988700535, 0.19327796610169534]",TRAAGHM128EF35CF8E.h5,Electronic
136.48934,13.63392470300489,0.3897824947589098,129.122,45.112536687631035,58.18330188679245,29.653587002096437,-10.845890985324948,9,1,1,"[0.30160587002096445, 0.4804360587002097, 0.4051509433962263, 0.3344109014675055, 0.4407610062893087, 0.3097819706498952, 0.4260712788259957, 0.32859119496855344, 0.48053668763102725, 0.4713375262054504, 0.30714675052410906, 0.39155974842767294]",TRAAGJV128F1464090.h5,Pop
72.61995,4.79632421875,0.30089105902777774,89.867,45.8266875,-5.415234375,47.804619791666674,-12.524901041666666,9,0,4,"[0.39124479166666665, 0.137125, 0.14963020833333338, 0.10869270833333335, 0.38459374999999985, 0.5202083333333336, 0.22052604166666664, 0.2183333333333335, 0.22729687499999993, 0.8172968749999999, 0.24790104166666668, 0.18784374999999995]",TRAAGKS128F9314884.h5,Pop_Rock
142.75873,6.67891533119658,0.38803979700854696,137.29,42.195905448717944,19.830240384615383,16.51961217948718,-13.877923076923079,1,0,4,"[0.4912179487179486, 0.5754935897435898, 0.4023157051282051, 0.35322435897435905, 0.4525624999999998, 0.3089038461538461, 0.3231522435897435, 0.29472435897435884, 0.3285592948717953, 0.4361858974358975, 0.3037932692307693, 0.3863445512820511]",TRAAGNL128F4299BF1.h5,Country
195.91791,-0.4333415619389587,0.24582106523040095,91.487,41.71461938958707,-55.639116696588864,56.766179533213645,-15.908840215439856,3,1,4,"[0.26969479353680437, 0.17007360861759444, 0.22192639138240575, 0.4423087971274688, 0.17323159784560146, 0.1692441651705566, 0.11817235188509877, 0.2786876122082585, 0.2724703770197486, 0.2105511669658891, 0.4057217235188511, 0.21777019748653492]",TRAAGPF12903CE027E.h5,Country
118.33424,3.1639477880658435,0.2846666666666666,84.69,43.8984012345679,29.62315432098766,25.046836419753088,-13.584743827160494,9,0,5,"[0.4325246913580248, 0.23557716049382724, 0.372719135802469, 0.1685555555555556, 0.33784876543209885, 0.2902283950617283, 0.16812345679012347, 0.346351851851852, 0.21580246913580248, 0.5158796296296295, 0.1707746913580248, 0.16161419753086423]",TRAAGPH128F4273C8D.h5,Pop_Rock
288.41751,-4.454870495495495,0.26337427606177605,115.606,44.54913996138996,-27.497266409266405,-17.164877413127407,-10.998927606177608,2,1,4,"[0.29422200772200774, 0.41315733590733533, 0.34829536679536643, 0.21263803088803102, 0.36620752895752906, 0.1607297297297297, 0.18376544401544412, 0.27421718146718127, 0.16077799227799272, 0.28069980694980706, 0.15290926640926633, 0.31287162162162113]",TRAAGPJ128F428CD1B.h5,Pop_Rock
239.3073,7.26962514450867,0.39338988439306355,86.938,50.35059653179191,45.46933179190752,22.834816184971096,-7.004975722543353,2,1,4,"[0.45986011560693646, 0.5737375722543353, 0.561384971098266, 0.2818196531791907, 0.35953641618497145, 0.305791907514451, 0.35578265895953737, 0.3583468208092489, 0.3583664739884397, 0.45747976878612745, 0.3495942196531791, 0.2989780346820809]",TRAAGVM128E0784D95.h5,Pop_Rock
124.18567,4.910284097589653,0.44088168724279836,85.008,42.16872134038801,-0.9148659611992934,-15.499710758377423,-12.598074074074074,1,0,5,"[0.46857495590828896, 0.6262275132275124, 0.44537389770723124, 0.5665943562610232, 0.49317813051146364, 0.4039223985890651, 0.399093474426808, 0.3957530864197535, 0.39416049382716073, 0.40337566137566117, 0.3902275132275131, 0.30409876543209863]",TRAAHEG128E07861C3.h5,Rap
223.4771,1.5343138648537287,0.32719262463947263,112.006,36.056516687268235,-53.1679740420272,-6.539223733003708,-17.233768850432632,0,1,4,"[0.3795055624227444, 0.30697775030902336, 0.42817923362175536, 0.4078294190358467, 0.3789320148331277, 0.3861161928306551, 0.24285908529048195, 0.3775723114956737, 0.21318046971569823, 0.25339184177997515, 0.2076662546353524, 0.34410135970333744]",TRAAHJX128F9312B83.h5,Jazz
443.24526,2.39426278038602,0.24242475221700574,45.527,37.05054773082943,-51.432458528951486,24.785061032863847,-19.753111111111114,1,1,4,"[0.31839123630672894, 0.18784976525821617, 0.1897323943661974, 0.16816275430359948, 0.35542566510172113, 0.3082973395931143, 0.18605790297339597, 0.20658998435054782, 0.25615023474178433, 0.27052269170579063, 0.15079342723004707, 0.31112363067292603]",TRAAHKE128F421389B.h5,Jazz
294.66077,2.5223028455284555,0.30335942827170204,168.307,37.033554681353266,-46.64026199842644,16.759682926829267,-18.77819590873328,5,0,4,"[0.44441148701809596, 0.4348103855232108, 0.4580000000000003, 0.3259527930763182, 0.17719905586152623, 0.21914712824547583, 0.18784343036978773, 0.37758300550747464, 0.22205743509047982, 0.24636585365853736, 0.41306687647521656, 0.13387568843430375]",TRAAHVY128F92E25D6.h5,Jazz
198.3473,12.630885209066042,0.3564279015240328,175.769,38.99780539273154,77.51793903868698,-14.169153575615473,-14.40947713950762,11,0,4,"[0.46815474794841705, 0.5823622508792494, 0.3271418522860489, 0.3164302461899184, 0.3917596717467756, 0.32701758499413885, 0.36790152403282533, 0.29640679953106686, 0.31181828839390385, 0.2779683470105508, 0.33217467760844105, 0.27799882766705747]",TRAAHZP12903CA25F4.h5,Rap
261.95546,-0.3293617855336367,0.2530135306019221,100.194,39.491666160849775,-30.437531107739,27.5591502276176,-17.437359635811838,7,1,3,"[0.32175417298937786, 0.24967981790591826, 0.345675265553869, 0.2228163884673747, 0.20477541729893778, 0.16264643399089546, 0.197576631259484, 0.3984081942336871, 0.27105159332321666, 0.22144613050075862, 0.19912746585735966, 0.24120485584218515]",TRAAIAE128F42AC53D.h5,Country
176.27383,2.8973923008455715,0.3359747441032488,151.911,41.69408277703605,16.07199198931909,-2.8687890520694257,-13.382751668891856,2,1,4,"[0.46700934579439174, 0.5687062750333775, 0.3714526034712951, 0.17471028037383182, 0.18263150867823782, 0.3094178905206942, 0.4056194926568761, 0.290283044058745, 0.25049132176234973, 0.3412510013351132, 0.30151001335113514, 0.3686141522029371]",TRAAIAN12903CFF16D.h5,Reggae
235.91138,0.9809688482704401,0.3208822720125787,161.976,40.72817806603773,-16.529590801886794,-26.58382311320755,-14.64508608490566,10,1,4,"[0.5257275943396225, 0.36056721698113237, 0.3029728773584905, 0.21491745283018865, 0.17828419811320773, 0.461497641509434, 0.3062948113207549, 0.3763030660377356, 0.20173466981132077, 0.237102594339623, 0.4178136792452822, 0.26737146226415087]",TRAAIBB12903CECB35.h5,RnB
